diff,value,latitude,longitude
149058,61,37.22068,140.3129667
149053,66,37.22156167,140.3139933
149048,67,37.22240667,140.31502
149044,71,37.22305333,140.315895
149039,68,37.223895,140.31711
149034,68,37.22475833,140.3183817
149029,66,37.2256,140.3196333
149024,68,37.22640667,140.3207767
149019,66,37.22727167,140.3218117
149014,70,37.22817,140.3228067
149009,73,37.22915167,140.323745
149004,76,37.230195,140.324565
148999,78,37.23132833,140.3253483
148994,76,37.23256,140.325985
148989,73,37.23371833,140.3265167
148984,72,37.23487,140.3269767
148979,76,37.23602,140.32737
148974,80,37.237155,140.3277533
148969,87,37.238265,140.328125
148965,87,37.23913333,140.328415
148960,88,37.240205,140.3287667
148955,81,37.241245,140.3291083
148950,77,37.24224333,140.329445
148945,77,37.24324,140.329795
148940,80,37.24423333,140.3301317
148935,85,37.245215,140.3304633
148930,91,37.24617833,140.3307667
148925,89,37.24715333,140.3310883
148920,85,37.24809667,140.3314383
148915,86,37.24905333,140.3318167
148910,93,37.25003833,140.332245
148905,94,37.25095,140.332635
148900,99,37.251755,140.3331017
148895,102,37.252675,140.333655
148890,105,37.253615,140.3342567
148886,103,37.25433833,140.3347817
148881,102,37.255255,140.3355133
148876,93,37.25619,140.3363233
148871,93,37.25713167,140.337195
148866,95,37.25807167,140.3381533
148861,97,37.25903833,140.339275
148856,96,37.259995,140.3404933
148851,87,37.26085333,140.34167
148846,86,37.26168,140.34277
148841,84,37.26247167,140.3438367
148836,87,37.26330667,140.344905
148831,92,37.26421167,140.345925
148826,92,37.26517833,140.346865
148821,92,37.26619667,140.34771
148816,96,37.267275,140.348455
148811,93,37.26837833,140.34906
148806,89,37.26954833,140.3495417
148802,89,37.270515,140.3498367
148797,87,37.27177167,140.3501517
148792,87,37.27302667,140.3503483
148787,85,37.274265,140.35046
148782,82,37.27547667,140.3505217
148777,81,37.27668667,140.3505583
148772,74,37.27787167,140.350585
148767,81,37.27908167,140.3506067
148762,79,37.28023167,140.3506333
148757,76,37.28136667,140.3506617
148752,72,37.28251333,140.3506833
148747,75,37.28369667,140.3507183
148742,70,37.28488667,140.35077
148737,66,37.28605333,140.3508533
148732,63,37.28723,140.3509683
148727,62,37.28842333,140.3511083
148722,65,37.28964,140.3512483
148717,60,37.290875,140.3514133
148712,62,37.292115,140.3515433
148707,55,37.29331,140.3516583
148702,54,37.29449833,140.35172
148697,56,37.295775,140.3517217
148693,58,37.29682667,140.35164
148688,55,37.298155,140.3514583
148683,57,37.29948167,140.3511483
148678,60,37.30074333,140.350735
148673,65,37.30190667,140.35022
148668,68,37.30294667,140.3496467
148663,66,37.3039,140.34904
148658,71,37.304765,140.3484183
148653,75,37.30561833,140.3477867
148648,76,37.30646833,140.3471383
148643,88,37.30731833,140.34649
148638,92,37.30818667,140.345875
148633,97,37.30909833,140.3452983
148628,110,37.310075,140.3447867
148623,120,37.31114167,140.3443667
148618,120,37.31227167,140.344035
148614,124,37.313185,140.3438433
148609,124,37.31434667,140.343655
148604,125,37.31555167,140.34352
148599,127,37.31670833,140.3433733
148594,127,37.31791167,140.3431817
148589,132,37.31921,140.3428917
148584,131,37.320535,140.342425
148579,141,37.32187667,140.341725
148574,140,37.32324,140.3409433
148569,131,37.32457333,140.3401167
148564,126,37.32592,140.3393233
148559,134,37.327305,140.3386533
148554,135,37.32874,140.3381367
148549,142,37.33017333,140.3377717
148544,146,37.33160333,140.33753
148539,143,37.333025,140.3373367
148534,143,37.33443167,140.3371367
148529,147,37.335815,140.3369
148524,145,37.33718167,140.3365533
148519,138,37.338505,140.3361
148514,140,37.339815,140.3354817
148509,141,37.34114,140.33472
148504,148,37.34240667,140.3338767
148499,153,37.34361833,140.3330383
148495,151,37.34451167,140.3323483
148490,154,37.34554,140.3314767
148485,152,37.34649833,140.3306267
148480,155,37.34737167,140.3297733
148475,161,37.34824667,140.3289133
148470,160,37.34907333,140.328055
148465,159,37.34988833,140.3271567
148460,159,37.35075,140.3261733
148455,162,37.351575,140.325195
148450,166,37.35240167,140.3241483
148445,164,37.35326833,140.3230317
148440,155,37.35409333,140.3218883
148435,163,37.35490833,140.3207817
148430,165,37.35566333,140.3197333
148425,165,37.35640833,140.31873
148420,160,37.357315,140.317595
148415,155,37.358315,140.31643
148410,156,37.359375,140.3153
148406,152,37.36025667,140.3144733
148401,157,37.36142167,140.3135767
148396,148,37.36262833,140.3128117
148391,141,37.36389667,140.3121583
148386,141,37.36519833,140.311655
148381,133,37.36654,140.31129
148376,126,37.367895,140.3110767
148371,117,37.36926167,140.311
148366,119,37.37054833,140.3110717
148361,125,37.37175167,140.311205
148356,119,37.37287833,140.3114017
148351,113,37.37399333,140.3116367
148346,115,37.375085,140.31187
148341,109,37.376185,140.3120917
148336,119,37.37723667,140.312325
148331,115,37.37827833,140.3125517
148326,118,37.37934833,140.3127267
148321,131,37.38045167,140.3128383
148316,127,37.38156667,140.3128783
148311,135,37.3827,140.3128633
148306,136,37.38392667,140.3127683
148301,137,37.38519,140.3125683
148296,142,37.386485,140.3123117
148291,149,37.38786,140.3119833
148286,152,37.38924833,140.3116233
148281,156,37.39064833,140.3112633
148276,152,37.39206833,140.3109333
148271,159,37.39349667,140.310685
148266,153,37.39495,140.31053
148262,153,37.39611333,140.31051
148257,155,37.39755333,140.310635
148252,153,37.39898667,140.3109183
148247,164,37.40034833,140.311405
148242,160,37.40167,140.3120283
148237,157,37.40289333,140.3127883
148232,154,37.40402833,140.3136767
148227,156,37.40507333,140.3147067
148222,153,37.406005,140.31577
148217,159,37.40682333,140.3168833
148212,161,37.40761,140.3180767
148207,167,37.408345,140.31938
148202,160,37.40903833,140.3207617
148197,165,37.40972833,140.3221167
148192,167,37.41039,140.3234133
148187,163,37.411065,140.324635
148182,163,37.411745,140.3257833
148177,162,37.4125,140.3268767
148172,171,37.41335833,140.32792
148167,172,37.414275,140.32892
148162,174,37.41526,140.3298667
148157,171,37.41630833,140.3307117
148152,172,37.41743167,140.331485
148147,165,37.41862167,140.3321683
148142,169,37.41989333,140.3327517
148137,177,37.42122167,140.3332467
148132,177,37.42255667,140.3337133
148127,178,37.42389833,140.3342167
148122,180,37.42519667,140.3348133
148117,185,37.42639833,140.3354817
148112,171,37.42747333,140.336235
148107,170,37.428385,140.3370683
148102,168,37.42919667,140.337915
148097,162,37.429945,140.33878
148093,163,37.43048667,140.3394483
148088,167,37.43113167,140.3402183
148083,170,37.43173667,140.3409567
148078,164,37.43232833,140.34172
148073,154,37.43286833,140.342425
148068,147,37.43329833,140.343065
148063,147,37.433635,140.3436933
148058,146,37.433805,140.3442733
148053,164,37.43357667,140.3447383
148048,167,37.43316333,140.3447817
148043,162,37.43285667,140.3445317
148038,164,37.43272833,140.3444033
148033,161,37.43248833,140.34413
148028,167,37.43218,140.3438217
148023,171,37.431965,140.343385
148018,170,37.43212,140.3429133
148013,182,37.43259667,140.3425083
148008,187,37.43320667,140.342065
148003,193,37.433705,140.3417717
147998,191,37.43381333,140.3417067
147993,186,37.43381333,140.3417067
147988,182,37.43381333,140.3417067
147983,188,37.43381333,140.3417067
147978,189,37.43381333,140.3417067
147973,191,37.43381333,140.3417067
147968,183,37.43381333,140.3417067
147963,180,37.43381333,140.3417067
147958,180,37.43381167,140.3417067
147953,175,37.43381,140.3417083
147948,179,37.43380833,140.3417067
147944,182,37.43380833,140.3417067
147939,194,37.43380833,140.3417083
147934,192,37.43380833,140.3417083
147929,197,37.43380833,140.3417083
147924,197,37.43380833,140.3417083
147919,201,37.43380833,140.3417067
147914,197,37.43381,140.3417067
147909,200,37.43381,140.3417067
147904,201,37.43381,140.3417067
147899,202,37.43381,140.3417067
147894,202,37.43381,140.3417083
147889,195,37.43381167,140.3417083
147884,195,37.43381167,140.3417083
147879,186,37.43381167,140.34171
147874,179,37.43381,140.34171
147869,174,37.43380667,140.3417117
147864,174,37.43380667,140.3417117
147859,168,37.43380667,140.3417133
147854,179,37.433805,140.3417167
147849,184,37.43380333,140.3417183
147844,180,37.43380167,140.3417183
147839,175,37.43379833,140.3417183
147834,178,37.43379833,140.3417183
147829,181,37.43379667,140.3417183
147824,176,37.43379667,140.3417183
147819,180,37.43379833,140.3417183
147814,184,37.4338,140.34172
147809,187,37.43380333,140.3417183
147804,187,37.433805,140.34172
147799,189,37.43380833,140.34172
147794,191,37.43381,140.3417233
147789,190,37.43380833,140.341725
147784,189,37.43380833,140.3417233
147779,190,37.43380833,140.3417233
147775,182,37.43380833,140.3417233
147770,179,37.43380667,140.341725
147765,175,37.43380667,140.3417267
147760,178,37.43380667,140.3417267
147755,176,37.43380833,140.3417267
147750,169,37.43380833,140.3417283
147745,173,37.43380833,140.34173
147740,179,37.43380667,140.34173
147735,171,37.433805,140.3417283
147730,171,37.43380333,140.3417283
147725,175,37.43380333,140.3417283
147720,179,37.43380167,140.341725
147715,184,37.43380333,140.3417233
147710,189,37.43380333,140.3417217
147705,195,37.43380333,140.3417217
147700,190,37.43380667,140.3417217
147695,195,37.43381,140.3417217
147690,198,37.43381167,140.3417233
147685,192,37.433815,140.3417233
147680,185,37.43381667,140.3417233
147675,182,37.43381833,140.341725
147670,178,37.43382167,140.3417267
147665,182,37.43382167,140.34173
147660,181,37.433825,140.3417283
147656,191,37.433825,140.34173
147651,191,37.43382833,140.34173
147646,194,37.43383,140.3417333
147641,191,37.43382833,140.3417383
147636,186,37.43383,140.34174
147631,187,37.43383333,140.34174
147626,187,37.43383667,140.3417417
147621,196,37.43383833,140.3417417
147616,205,37.43383667,140.34174
147611,204,37.433835,140.34174
147606,202,37.43382833,140.34174
147601,193,37.433825,140.3417383
147596,183,37.43382667,140.3417383
147591,193,37.43383,140.341735
147586,178,37.433835,140.3417283
147581,182,37.43383333,140.34172
147576,176,37.43382833,140.341715
147571,169,37.433825,140.3417217
147566,171,37.43382,140.3417367
147561,162,37.43381667,140.341735
147556,150,37.43381167,140.3417333
147551,144,37.43379833,140.3417183
147547,130,37.433805,140.34169
147542,136,37.434165,140.3414117
147537,139,37.434615,140.34109
147532,121,37.43507333,140.3407917
147527,131,37.435525,140.3404683
147522,123,37.43598833,140.340155
147517,119,37.43641,140.3399133
147512,123,37.43683667,140.33968
147507,124,37.43730667,140.3394267
147502,125,37.43782667,140.3391483
147497,131,37.43830833,140.338865
147492,130,37.43879333,140.338595
147487,143,37.43927833,140.3383283
147482,142,37.43974667,140.33806
147477,135,37.44020333,140.3378067
147472,139,37.44060333,140.3375883
147467,143,37.44101333,140.3374117
147462,146,37.4415,140.3372317
147457,149,37.44196667,140.3370933
147452,158,37.44224667,140.3370167
147447,156,37.44235,140.3369817
147442,155,37.44252833,140.3369583
147438,149,37.44278833,140.3369383
147433,149,37.44336,140.336925
147428,147,37.44401167,140.3369417
147423,148,37.44474167,140.337045
147418,148,37.445445,140.3371383
147413,143,37.44606333,140.3372267
147408,134,37.44674,140.3373
147403,129,37.44744833,140.3373933
147398,131,37.448205,140.3374867
147393,121,37.44896833,140.337545
147388,121,37.449685,140.33753
147383,127,37.450425,140.3374417
147378,132,37.45115833,140.337255
147373,131,37.45185,140.337005
147368,124,37.452525,140.336705
147363,122,37.45316667,140.3363783
147358,130,37.45372333,140.3360933
147353,134,37.45429667,140.335805
147348,134,37.45494333,140.3354633
147343,138,37.45560667,140.335125
147338,143,37.4563,140.3348217
147333,153,37.45698667,140.334495
147328,153,37.45765833,140.3341583
147323,148,37.45821,140.3338067
147318,155,37.45846833,140.3336683
147313,164,37.45874167,140.33399
147308,170,37.45894833,140.3342817
147303,177,37.458955,140.334285
147298,170,37.458955,140.3342867
147294,169,37.458955,140.3342833
147289,168,37.45895833,140.334275
147284,172,37.45897833,140.3343283
147279,179,37.45900167,140.3343783
147274,168,37.45909667,140.334805
147269,171,37.45904167,140.3354983
147264,173,37.458745,140.3361167
147259,166,37.45834667,140.33672
147254,167,37.45790833,140.3373683
147249,166,37.45747,140.3380117
147244,171,37.45708833,140.3386833
147239,174,37.45704,140.3393667
147234,179,37.45718333,140.3399
147229,184,37.45732,140.3404083
147224,182,37.457495,140.3410533
147219,171,37.45767333,140.3417083
147214,182,37.45784667,140.3423517
147209,182,37.45805,140.3429583
147204,192,37.45835167,140.3435067
147199,191,37.458575,140.3438817
147194,188,37.45857333,140.343885
147189,182,37.45858333,140.3439267
147184,175,37.45884,140.3443633
147179,179,37.4592,140.3449733
147174,181,37.45960333,140.3456567
147169,179,37.46002333,140.3463467
147164,184,37.460345,140.34696
147159,187,37.46040833,140.3474483
147154,177,37.460345,140.3476933
147149,176,37.46008333,140.348285
147144,169,37.45972333,140.34905
147139,183,37.4594,140.349955
147134,185,37.45908333,140.3509367
147129,183,37.45876667,140.3519067
147124,181,37.45849667,140.3528783
147119,178,37.45823,140.353825
147114,167,37.45795333,140.3547417
147110,166,37.45773833,140.3554533
147105,161,37.45747167,140.356305
147100,158,37.45721,140.357125
147095,158,37.45696,140.35792
147090,147,37.45676,140.3587017
147085,139,37.45665333,140.359495
147080,133,37.45650667,140.3601283
147075,136,37.456395,140.36053
147070,158,37.45647833,140.3605917
147065,170,37.45673,140.3606367
147060,172,37.45704333,140.3606617
147055,191,37.45709667,140.360445
147050,202,37.45711333,140.360355
147045,212,37.457135,140.36026
147040,229,37.45714833,140.360135
147035,241,37.457145,140.36012
147030,261,37.45717333,140.35994
147025,273,37.457175,140.359785
147020,279,37.457175,140.359785
147015,284,37.45717333,140.359785
147010,291,37.457175,140.359785
147006,295,37.457175,140.3597833
147001,294,37.457175,140.3597833
146996,289,37.45717667,140.359785
146991,282,37.45717667,140.359785
146986,281,37.45717667,140.359785
146981,281,37.45717667,140.359785
146976,276,37.457175,140.359785
146971,272,37.457175,140.359785
146966,273,37.457175,140.359785
146961,268,37.45717333,140.3597833
146956,266,37.45717333,140.3597833
146951,250,37.45717333,140.3597817
146946,241,37.45717167,140.35978
146941,250,37.45717167,140.35978
146936,249,37.45717,140.3597783
146931,258,37.45716833,140.3597767
146926,258,37.45716833,140.359775
146921,259,37.45716833,140.359775
146916,269,37.45716833,140.3597733
146911,263,37.45716833,140.3597717
146906,267,37.45716833,140.3597717
146901,267,37.45716667,140.3597717
146896,266,37.457165,140.3597717
146891,271,37.457165,140.3597717
146886,273,37.457165,140.3597717
146881,281,37.457165,140.3597717
146876,284,37.45716333,140.3597717
146871,284,37.45716333,140.3597733
146866,282,37.45716333,140.3597733
146862,274,37.45716167,140.359775
146857,271,37.45716167,140.359775
146852,291,37.45716167,140.3597767
146847,288,37.45716167,140.3597767
146842,282,37.45716167,140.3597783
146837,280,37.45716167,140.3597783
146832,282,37.45716167,140.3597783
146827,282,37.45716333,140.3597783
146822,265,37.45716333,140.3597783
146817,258,37.45716333,140.3597783
146812,260,37.45716167,140.3597783
146807,260,37.45716,140.3597783
146802,260,37.45716,140.3597783
146797,262,37.45716,140.3597767
146792,259,37.45716,140.3597767
146787,256,37.45716,140.3597767
146783,269,37.45716,140.3597767
146778,277,37.45716,140.3597767
146773,267,37.45716,140.3597767
146768,265,37.45716,140.3597767
146763,275,37.45716,140.3597767
146758,278,37.45716,140.3597767
146753,277,37.45715833,140.3597783
146748,281,37.45715667,140.35978
146743,289,37.457155,140.3597817
146738,283,37.457155,140.35978
146733,275,37.457155,140.35978
146728,273,37.45715333,140.35978
146723,267,37.45715333,140.35978
146718,266,37.45715333,140.35978
146713,281,37.457155,140.3597783
146708,280,37.457155,140.3597783
146703,283,37.457155,140.3597767
146698,286,37.457155,140.3597767
146693,283,37.457155,140.3597767
146688,291,37.457155,140.3597767
146683,294,37.45715333,140.3597767
146678,293,37.45715333,140.3597783
146673,295,37.45715333,140.3597783
146668,303,37.457155,140.3597783
146663,306,37.45715333,140.3597767
146658,300,37.457155,140.3597767
146653,287,37.45715333,140.3597767
146648,291,37.45715333,140.3597767
146643,280,37.45715333,140.3597767
146638,275,37.45715167,140.3597767
146633,279,37.45715167,140.3597767
146628,277,37.45715333,140.3597767
146623,266,37.45715333,140.3597767
146618,270,37.45715167,140.3597783
